stage,stage_label,location,location_label,role,role_label,level,level_label,level_name,percentile,salary,total_cash,equity_pct
seed,$1M-$10M,boston,"Boston, MA",marketing,Marketing,ic3,IC 3,Mid 2 (Proficient),p90,120341,133193,0.3668
seed,$1M-$10M,boston,"Boston, MA",marketing,Marketing,ic4,IC 4,Senior 1 (Skilled),p25,77956,86224,0.0388
seed,$1M-$10M,boston,"Boston, MA",marketing,Marketing,ic4,IC 4,Senior 1 (Skilled),p50,98627,109257,0.0856
seed,$1M-$10M,boston,"Boston, MA",marketing,Marketing,ic4,IC 4,Senior 1 (Skilled),p75,115754,128156,0.206
seed,$1M-$10M,boston,"Boston, MA",marketing,Marketing,ic4,IC 4,Senior 1 (Skilled),p90,135833,150007,0.4228
seed,$1M-$10M,boston,"Boston, MA",marketing,Marketing,ic5,IC 5,Senior 2 (Advanced),p25,96756,107008,0.0448
seed,$1M-$10M,boston,"Boston, MA",marketing,Marketing,ic5,IC 5,Senior 2 (Advanced),p50,116620,129435,0.1
seed,$1M-$10M,boston,"Boston, MA",marketing,Marketing,ic5,IC 5,Senior 2 (Advanced),p75,139046,154425,0.2244
seed,$1M-$10M,boston,"Boston, MA",marketing,Marketing,ic5,IC 5,Senior 2 (Advanced),p90,155066,172366,0.4988
seed,$1M-$10M,boston,"Boston, MA",marketing,Marketing,ic6,IC 6,Staff (Expert),p25,129364,143199,0.0472
seed,$1M-$10M,boston,"Boston, MA",marketing,Marketing,ic6,IC 6,Staff (Expert),p50,145275,161186,0.1372
seed,$1M-$10M,boston,"Boston, MA",marketing,Marketing,ic6,IC 6,Staff (Expert),p75,161878,179864,0.4172
seed,$1M-$10M,boston,"Boston, MA",marketing,Marketing,ic6,IC 6,Staff (Expert),p90,191624,212378,0.6248
seed,$1M-$10M,boston,"Boston, MA",marketing,Marketing,ic7,IC 7,Senior Staff (Advisor),p25,134971,156489,0.0596
seed,$1M-$10M,boston,"Boston, MA",marketing,Marketing,ic7,IC 7,Senior Staff (Advisor),p50,151272,175398,0.2172
seed,$1M-$10M,boston,"Boston, MA",marketing,Marketing,ic7,IC 7,Senior Staff (Advisor),p75,177354,205391,0.8372
seed,$1M-$10M,boston,"Boston, MA",marketing,Marketing,ic7,IC 7,Senior Staff (Advisor),p90,190395,220388,1.024
seed,$1M-$10M,boston,"Boston, MA",marketing,Marketing,ic8,IC 8,Principal (Strategist),p25,146246,169449,0.0712
seed,$1M-$10M,boston,"Boston, MA",marketing,Marketing,ic8,IC 8,Principal (Strategist),p50,165933,192651,0.3228
seed,$1M-$10M,boston,"Boston, MA",marketing,Marketing,ic8,IC 8,Principal (Strategist),p75,195464,226400,1.9208
seed,$1M-$10M,boston,"Boston, MA",marketing,Marketing,ic8,IC 8,Principal (Strategist),p90,232728,269290,2.3692
seed,$1M-$10M,boston,"Boston, MA",marketing,Marketing,ic9,IC 9,Distinguished (Thought Leader),p25,149474,182457,0.3488
seed,$1M-$10M,boston,"Boston, MA",marketing,Marketing,ic9,IC 9,Distinguished (Thought Leader),p50,171931,209826,0.8608
seed,$1M-$10M,boston,"Boston, MA",marketing,Marketing,ic9,IC 9,Distinguished (Thought Leader),p75,202808,247721,1.9836
seed,$1M-$10M,boston,"Boston, MA",marketing,Marketing,ic9,IC 9,Distinguished (Thought Leader),p90,242107,295440,2.5624
seed,$1M-$10M,los_angeles,"Los Angeles, CA",engineering,Engineering,ic1,IC 1,Entry,p25,68006,75072,0.0032
seed,$1M-$10M,los_angeles,"Los Angeles, CA",engineering,Engineering,ic1,IC 1,Entry,p50,88320,98035,0.0328
seed,$1M-$10M,los_angeles,"Los Angeles, CA",engineering,Engineering,ic1,IC 1,Entry,p75,102451,113049,0.1536
seed,$1M-$10M,los_angeles,"Los Angeles, CA",engineering,Engineering,ic1,IC 1,Entry,p90,119232,131596,0.1924
seed,$1M-$10M,los_angeles,"Los Angeles, CA",engineering,Engineering,ic2,IC 2,Mid 1 (Developing),p25,99657,110628,0.0196
seed,$1M-$10M,los_angeles,"Los Angeles, CA",engineering,Engineering,ic2,IC 2,Mid 1 (Developing),p50,115199,127085,0.068
seed,$1M-$10M,los_angeles,"Los Angeles, CA",engineering,Engineering,ic2,IC 2,Mid 1 (Developing),p75,136228,150857,0.1728
seed,$1M-$10M,los_angeles,"Los Angeles, CA",engineering,Engineering,ic2,IC 2,Mid 1 (Developing),p90,144457,159999,0.274
seed,$1M-$10M,los_angeles,"Los Angeles, CA",engineering,Engineering,ic3,IC 3,Mid 2 (Proficient),p25,104353,115293,0.0356
seed,$1M-$10M,los_angeles,"Los Angeles, CA",engineering,Engineering,ic3,IC 3,Mid 2 (Proficient),p50,129599,143064,0.0828
seed,$1M-$10M,los_angeles,"Los Angeles, CA",engineering,Engineering,ic3,IC 3,Mid 2 (Proficient),p75,143906,159054,0.1864
seed,$1M-$10M,los_angeles,"Los Angeles, CA",engineering,Engineering,ic3,IC 3,Mid 2 (Proficient),p90,173361,191875,0.3668
seed,$1M-$10M,los_angeles,"Los Angeles, CA",engineering,Engineering,ic4,IC 4,Senior 1 (Skilled),p25,112302,124213,0.0388
seed,$1M-$10M,los_angeles,"Los Angeles, CA",engineering,Engineering,ic4,IC 4,Senior 1 (Skilled),p50,142080,157394,0.0856
seed,$1M-$10M,los_angeles,"Los Angeles, CA",engineering,Engineering,ic4,IC 4,Senior 1 (Skilled),p75,166752,184618,0.206
seed,$1M-$10M,los_angeles,"Los Angeles, CA",engineering,Engineering,ic4,IC 4,Senior 1 (Skilled),p90,195679,216097,0.4228
seed,$1M-$10M,los_angeles,"Los Angeles, CA",engineering,Engineering,ic5,IC 5,Senior 2 (Advanced),p25,139384,154153,0.0448
seed,$1M-$10M,los_angeles,"Los Angeles, CA",engineering,Engineering,ic5,IC 5,Senior 2 (Advanced),p50,168000,186461,0.1
seed,$1M-$10M,los_angeles,"Los Angeles, CA",engineering,Engineering,ic5,IC 5,Senior 2 (Advanced),p75,200307,222461,0.2244
seed,$1M-$10M,los_angeles,"Los Angeles, CA",engineering,Engineering,ic5,IC 5,Senior 2 (Advanced),p90,223384,248307,0.4988
seed,$1M-$10M,los_angeles,"Los Angeles, CA",engineering,Engineering,ic6,IC 6,Staff (Expert),p25,186358,206290,0.0472
seed,$1M-$10M,los_angeles,"Los Angeles, CA",engineering,Engineering,ic6,IC 6,Staff (Expert),p50,209280,232201,0.1372
seed,$1M-$10M,los_angeles,"Los Angeles, CA",engineering,Engineering,ic6,IC 6,Staff (Expert),p75,233197,259108,0.4172
seed,$1M-$10M,los_angeles,"Los Angeles, CA",engineering,Engineering,ic6,IC 6,Staff (Expert),p90,276050,305947,0.6248
seed,$1M-$10M,los_angeles,"Los Angeles, CA",engineering,Engineering,ic7,IC 7,Senior Staff (Advisor),p25,194437,225434,0.0596
seed,$1M-$10M,los_angeles,"Los Angeles, CA",engineering,Engineering,ic7,IC 7,Senior Staff (Advisor),p50,217919,252674,0.2172
seed,$1M-$10M,los_angeles,"Los Angeles, CA",engineering,Engineering,ic7,IC 7,Senior Staff (Advisor),p75,255492,295882,0.8372
seed,$1M-$10M,los_angeles,"Los Angeles, CA",engineering,Engineering,ic7,IC 7,Senior Staff (Advisor),p90,274278,317486,1.024
seed,$1M-$10M,los_angeles,"Los Angeles, CA",engineering,Engineering,ic8,IC 8,Principal (Strategist),p25,210679,244104,0.0712
seed,$1M-$10M,los_angeles,"Los Angeles, CA",engineering,Engineering,ic8,IC 8,Principal (Strategist),p50,239040,277529,0.3228
seed,$1M-$10M,los_angeles,"Los Angeles, CA",engineering,Engineering,ic8,IC 8,Principal (Strategist),p75,281581,326147,1.9208
seed,$1M-$10M,los_angeles,"Los Angeles, CA",engineering,Engineering,ic8,IC 8,Principal (Strategist),p90,335263,387933,2.3692
seed,$1M-$10M,los_angeles,"Los Angeles, CA",engineering,Engineering,ic9,IC 9,Distinguished (Thought Leader),p25,215329,262844,0.3488
seed,$1M-$10M,los_angeles,"Los Angeles, CA",engineering,Engineering,ic9,IC 9,Distinguished (Thought Leader),p50,247679,302270,0.8608
seed,$1M-$10M,los_angeles,"Los Angeles, CA",engineering,Engineering,ic9,IC 9,Distinguished (Thought Leader),p75,292161,356861,1.9836
seed,$1M-$10M,los_angeles,"Los Angeles, CA",engineering,Engineering,ic9,IC 9,Distinguished (Thought Leader),p90,348773,425605,2.5624
seed,$1M-$10M,los_angeles,"Los Angeles, CA",product,Product,ic1,IC 1,Entry,p25,70046,77324,0.0032
seed,$1M-$10M,los_angeles,"Los Angeles, CA",product,Product,ic1,IC 1,Entry,p50,90969,100976,0.0328
seed,$1M-$10M,los_angeles,"Los Angeles, CA",product,Product,ic1,IC 1,Entry,p75,105524,116441,0.1536
seed,$1M-$10M,los_angeles,"Los Angeles, CA",product,Product,ic1,IC 1,Entry,p90,122808,135544,0.1924
seed,$1M-$10M,los_angeles,"Los Angeles, CA",product,Product,ic2,IC 2,Mid 1 (Developing),p25,102646,113947,0.0196
seed,$1M-$10M,los_angeles,"Los Angeles, CA",product,Product,ic2,IC 2,Mid 1 (Developing),p50,118655,130898,0.068
seed,$1M-$10M,los_angeles,"Los Angeles, CA",product,Product,ic2,IC 2,Mid 1 (Developing),p75,140315,155382,0.1728
seed,$1M-$10M,los_angeles,"Los Angeles, CA",product,Product,ic2,IC 2,Mid 1 (Developing),p90,148790,164799,0.274
seed,$1M-$10M,los_angeles,"Los Angeles, CA",product,Product,ic3,IC 3,Mid 2 (Proficient),p25,107483,118752,0.0356
seed,$1M-$10M,los_angeles,"Los Angeles, CA",product,Product,ic3,IC 3,Mid 2 (Proficient),p50,133488,147356,0.0828
seed,$1M-$10M,los_angeles,"Los Angeles, CA",product,Product,ic3,IC 3,Mid 2 (Proficient),p75,148223,163826,0.1864
seed,$1M-$10M,los_angeles,"Los Angeles, CA",product,Product,ic3,IC 3,Mid 2 (Proficient),p90,178561,197631,0.3668
seed,$1M-$10M,los_angeles,"Los Angeles, CA",product,Product,ic4,IC 4,Senior 1 (Skilled),p25,115671,127940,0.0388
seed,$1M-$10M,los_angeles,"Los Angeles, CA",product,Product,ic4,IC 4,Senior 1 (Skilled),p50,146342,162115,0.0856
seed,$1M-$10M,los_angeles,"Los Angeles, CA",product,Product,ic4,IC 4,Senior 1 (Skilled),p75,171755,190157,0.206
seed,$1M-$10M,los_angeles,"Los Angeles, CA",product,Product,ic4,IC 4,Senior 1 (Skilled),p90,201549,222580,0.4228
seed,$1M-$10M,los_angeles,"Los Angeles, CA",product,Product,ic5,IC 5,Senior 2 (Advanced),p25,143566,158778,0.0448
seed,$1M-$10M,los_angeles,"Los Angeles, CA",product,Product,ic5,IC 5,Senior 2 (Advanced),p50,173040,192055,0.1
seed,$1M-$10M,los_angeles,"Los Angeles, CA",product,Product,ic5,IC 5,Senior 2 (Advanced),p75,206316,229135,0.2244
seed,$1M-$10M,los_angeles,"Los Angeles, CA",product,Product,ic5,IC 5,Senior 2 (Advanced),p90,230086,255756,0.4988
seed,$1M-$10M,los_angeles,"Los Angeles, CA",product,Product,ic6,IC 6,Staff (Expert),p25,191949,212478,0.0472
seed,$1M-$10M,los_angeles,"Los Angeles, CA",product,Product,ic6,IC 6,Staff (Expert),p50,215558,239167,0.1372
seed,$1M-$10M,los_angeles,"Los Angeles, CA",product,Product,ic6,IC 6,Staff (Expert),p75,240193,266881,0.4172
seed,$1M-$10M,los_angeles,"Los Angeles, CA",product,Product,ic6,IC 6,Staff (Expert),p90,284331,315125,0.6248
seed,$1M-$10M,los_angeles,"Los Angeles, CA",product,Product,ic7,IC 7,Senior Staff (Advisor),p25,200270,232197,0.0596
seed,$1M-$10M,los_angeles,"Los Angeles, CA",product,Product,ic7,IC 7,Senior Staff (Advisor),p50,224457,260254,0.2172
seed,$1M-$10M,los_angeles,"Los Angeles, CA",product,Product,ic7,IC 7,Senior Staff (Advisor),p75,263157,304759,0.8372
seed,$1M-$10M,los_angeles,"Los Angeles, CA",product,Product,ic7,IC 7,Senior Staff (Advisor),p90,282506,327011,1.024
seed,$1M-$10M,los_angeles,"Los Angeles, CA",product,Product,ic8,IC 8,Principal (Strategist),p25,216999,251427,0.0712
seed,$1M-$10M,los_angeles,"Los Angeles, CA",product,Product,ic8,IC 8,Principal (Strategist),p50,246211,285855,0.3228
seed,$1M-$10M,los_angeles,"Los Angeles, CA",product,Product,ic8,IC 8,Principal (Strategist),p75,290028,335932,1.9208
seed,$1M-$10M,los_angeles,"Los Angeles, CA",product,Product,ic8,IC 8,Principal (Strategist),p90,345321,399571,2.3692
seed,$1M-$10M,los_angeles,"Los Angeles, CA",product,Product,ic9,IC 9,Distinguished (Thought Leader),p25,221789,270729,0.3488
seed,$1M-$10M,los_angeles,"Los Angeles, CA",product,Product,ic9,IC 9,Distinguished (Thought Leader),p50,255110,311338,0.8608
seed,$1M-$10M,los_angeles,"Los Angeles, CA",product,Product,ic9,IC 9,Distinguished (Thought Leader),p75,300926,367567,1.9836
seed,$1M-$10M,los_angeles,"Los Angeles, CA",product,Product,ic9,IC 9,Distinguished (Thought Leader),p90,359237,438373,2.5624
seed,$1M-$10M,los_angeles,"Los Angeles, CA",design,Design,ic1,IC 1,Entry,p25,48284,53301,0.0032
seed,$1M-$10M,los_angeles,"Los Angeles, CA",design,Design,ic1,IC 1,Entry,p50,62707,69604,0.0328
seed,$1M-$10M,los_angeles,"Los Angeles, CA",design,Design,ic1,IC 1,Entry,p75,72740,80265,0.1536
seed,$1M-$10M,los_angeles,"Los Angeles, CA",design,Design,ic1,IC 1,Entry,p90,84654,93433,0.1924
seed,$1M-$10M,los_angeles,"Los Angeles, CA",design,Design,ic2,IC 2,Mid 1 (Developing),p25,70756,78546,0.0196
seed,$1M-$10M,los_angeles,"Los Angeles, CA",design,Design,ic2,IC 2,Mid 1 (Developing),p50,81791,90230,0.068
seed,$1M-$10M,los_angeles,"Los Angeles, CA",design,Design,ic2,IC 2,Mid 1 (Developing),p75,96722,107108,0.1728
seed,$1M-$10M,los_angeles,"Los Angeles, CA",design,Design,ic2,IC 2,Mid 1 (Developing),p90,102564,113599,0.274
seed,$1M-$10M,los_angeles,"Los Angeles, CA",design,Design,ic3,IC 3,Mid 2 (Proficient),p25,74090,81858,0.0356
seed,$1M-$10M,los_angeles,"Los Angeles, CA",design,Design,ic3,IC 3,Mid 2 (Proficient),p50,92015,101576,0.0828
seed,$1M-$10M,los_angeles,"Los Angeles, CA",design,Design,ic3,IC 3,Mid 2 (Proficient),p75,102173,112928,0.1864
seed,$1M-$10M,los_angeles,"Los Angeles, CA",design,Design,ic3,IC 3,Mid 2 (Proficient),p90,123086,136231,0.3668
seed,$1M-$10M,los_angeles,"Los Angeles, CA",design,Design,ic4,IC 4,Senior 1 (Skilled),p25,79734,88191,0.0388
seed,$1M-$10M,los_angeles,"Los Angeles, CA",design,Design,ic4,IC 4,Senior 1 (Skilled),p50,100876,111749,0.0856
seed,$1M-$10M,los_angeles,"Los Angeles, CA",design,Design,ic4,IC 4,Senior 1 (Skilled),p75,118394,131079,0.206
seed,$1M-$10M,los_angeles,"Los Angeles, CA",design,Design,ic4,IC 4,Senior 1 (Skilled),p90,138932,153429,0.4228
seed,$1M-$10M,los_angeles,"Los Angeles, CA",design,Design,ic5,IC 5,Senior 2 (Advanced),p25,98963,109449,0.0448
seed,$1M-$10M,los_angeles,"Los Angeles, CA",design,Design,ic5,IC 5,Senior 2 (Advanced),p50,119279,132387,0.1
seed,$1M-$10M,los_angeles,"Los Angeles, CA",design,Design,ic5,IC 5,Senior 2 (Advanced),p75,142218,157947,0.2244
seed,$1M-$10M,los_angeles,"Los Angeles, CA",design,Design,ic5,IC 5,Senior 2 (Advanced),p90,158603,176298,0.4988
seed,$1M-$10M,los_angeles,"Los Angeles, CA",design,Design,ic6,IC 6,Staff (Expert),p25,132314,146466,0.0472
seed,$1M-$10M,los_angeles,"Los Angeles, CA",design,Design,ic6,IC 6,Staff (Expert),p50,148588,164862,0.1372
seed,$1M-$10M,los_angeles,"Los Angeles, CA",design,Design,ic6,IC 6,Staff (Expert),p75,165570,183967,0.4172
seed,$1M-$10M,los_angeles,"Los Angeles, CA",design,Design,ic6,IC 6,Staff (Expert),p90,195995,217222,0.6248
seed,$1M-$10M,los_angeles,"Los Angeles, CA",design,Design,ic7,IC 7,Senior Staff (Advisor),p25,138050,160058,0.0596
seed,$1M-$10M,los_angeles,"Los Angeles, CA",design,Design,ic7,IC 7,Senior Staff (Advisor),p50,154723,179398,0.2172
seed,$1M-$10M,los_angeles,"Los Angeles, CA",design,Design,ic7,IC 7,Senior Staff (Advisor),p75,181399,210076,0.8372
seed,$1M-$10M,los_angeles,"Los Angeles, CA",design,Design,ic7,IC 7,Senior Staff (Advisor),p90,194737,225415,1.024
